"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene"
29.6009632366629,1.16063783081551,0.308362570090481,3.76387390491315,0.000167301267816616,0.00135067306268702,"YDR219C"
20.1389980538259,0.553311447747226,0.356176905714899,1.55347367802146,0.120310012920968,0.285302637330463,"YDR416W"
117.32581315604,-0.767115059620004,0.140726559256399,-5.45110364151197,5.00581848245743e-08,6.81586940392879e-07,"YDR365C"
36.2760585468651,0.0169908590805717,0.253531916096447,0.0670166476165002,0.946568450113049,0.978182369507831,"YDL233W"
35.7617994254966,0.0945068582759888,0.25422741517985,0.371741411952488,0.710085388782911,0.841461417485685,"YDR287W"
16.9211307723726,-0.149057558942901,0.368472149082968,-0.404528698610918,0.685823978553623,0.827334695818257,"YDR448W"
15.6421032174758,0.523966139842652,0.395129955751644,1.32606028020813,0.18481973130769,0.383857816508435,"YDR180W"
123.619748877017,-0.285954774663884,0.138617527636735,-2.06290488323574,0.0391216660848817,0.129454096787312,"YDR294C"
12.6484775881058,0.069508853887236,0.428970772623908,0.162036339823498,0.871277236956705,0.938444294580787,"YDR198C"
2.26264763835531,-0.948625021789131,1.09771927313635,-0.864178160121729,0.387490027764282,0.599909259851931,"YDL163W"
27.7564159691035,0.476312260282258,0.29538079022136,1.61253634647435,0.106845277279018,0.264020369947028,"YDL119C"
6.7568063581152,-0.0676947040878875,0.591516063715619,-0.114442714645249,0.908886855012493,0.956930063017863,"YDR501W"
9.42660467643658,1.3034711596868,0.561473563754988,2.32151831151146,0.0202588869767493,0.0794868157025019,"YDL214C"
117.160311749509,-0.0335785753435161,0.141477623723256,-0.23734195175061,0.812391518910374,0.899301562514312,"YDR264C"
17.8285524310871,-1.37794524996016,0.37244899439622,-3.69968846927339,0.000215864283756195,0.0017026226370949,"YDR343C"
43.1391601449988,0.275872279342595,0.234222961410323,1.17781910740728,0.238868729491953,0.453196654415984,"YDR373W"
103.074431516899,-0.270625721069427,0.152774622953466,-1.77140493517603,0.0764933885090581,0.208305174535925,"YDR354W"
57.1098605136903,0.190570739047296,0.205052979215466,0.929373178465493,0.352695722886186,0.567404073751172,"YDR246W"
20.3946542318528,0.0950032866125907,0.523704361347438,0.181406330793498,0.856048650066405,0.928943735762867,"YDR428C"
25.0906278991426,0.32885293774363,0.311650117337281,1.05519914625199,0.29133425455057,0.509452943189052,"YDR316W"
23.2492695033363,0.757022820154211,0.331151370919591,2.28603257190811,0.022252353098863,0.0855688989487449,"YDL142C"
16.5634633448402,0.567456764331757,0.385414857717338,1.47232716375435,0.140932551385489,0.319702823444538,"YDR253C"
37.5211943529062,0.343260644851825,0.252690520197635,1.35842312004167,0.174329462141556,0.369466036003144,"YDL112W"
1.50717424803915,0.0504712585837064,1.44862630316798,0.0348407718908123,0.972206709086075,0.988887642327556,"YDL187C"
38.8683882858916,-0.0469179394075601,0.244653146599864,-0.191773292351295,0.847919792259758,0.924186124519913,"YDL138W"
11.8414778345115,0.606307070792589,0.458683034345646,1.32184324553783,0.186220354487861,0.385438639758766,"YDR528W"
71.6544593021761,0.320316779516489,0.184951558643793,1.73189553992028,0.0832921630078275,0.221824724279914,"YDR284C"
3727.6127822543,-0.418865929711065,0.0250845195567656,-16.6981842631342,1.35114281204576e-62,1.04173110808728e-60,"YDR050C"
41.6902802658723,1.2477213658719,0.26276336452903,4.74846015200134,2.04971261752909e-06,2.29865953180354e-05,"YDL010W"
40.0464792698275,0.395135573990614,0.245066670437925,1.61235949908864,0.106883732775248,0.264020369947028,"YDL065C"
105.236661711225,0.150126118922468,0.151506623475167,0.990888157091522,0.321740195829184,0.539816514359129,"YDR349C"
10.3858329280976,1.00118973364496,0.51074446296311,1.9602556782241,0.0499659136297042,0.153907487421464,"YDL098C"
102.615144098954,-0.680581367290178,0.156217630721628,-4.35662328346881,1.32084310696744e-05,0.000130692407117912,"YDL234C"
10.0582366152858,0.930340514612524,0.522477012024771,1.78063434983895,0.074972204419796,0.205342772131001,"YDR118W"
36.6991605070862,0.560534595390756,0.262199784683622,2.13781485773191,0.0325317726470359,0.113493197786718,"YDR159W"
65.136704899465,1.22455702075945,0.211559366068197,5.78824300487226,7.11264648006561e-09,1.0395924997404e-07,"YDR111C"
62.0249260157625,0.358858414714078,0.201044335522973,1.78497152770103,0.0742659353038582,0.204223044562727,"YDR128W"
3.89994681585579,-0.787625006998985,0.794609707610449,-0.991209897708816,0.321583098547111,0.539734571928866,"YDL034W"
7.13912603227122,0.49604280152643,0.593367025400107,0.835979722991767,0.403166310393458,0.617010729522863,"YDR065W"
95.0991242624478,0.309057173107021,0.160218709258621,1.92897055866396,0.0537345173013818,0.161991448052259,"YDL004W"
202.950442735307,-0.448668133069792,0.108609101578264,-4.13103622578519,3.61131660911069e-05,0.000333952036656593,"YDL171C"
14.6505992747831,-0.423538303765671,0.392944575716734,-1.07785761641609,0.281097302391067,0.497363213180752,"YDR083W"
128.962185360278,-0.388801237813226,0.137722393846976,-2.82307928981561,0.00475648066337888,0.0249106037834718,"YDR457W"
6.01223224909097,1.3101212522474,0.711008797810476,1.84262312404835,0.0653840552910029,0.186448845600974,"YDR014W"
73.2602749979189,-0.0541914061260402,0.177036302642319,-0.306103354607035,0.759525953840684,0.870448919228789,"YDR206W"
6.81888937790503,0.374269193746285,0.601387834083765,0.622342476077017,0.533716696602496,0.725581790752523,"YDR478W"
65.9795974158221,0.0550652971419794,0.18877868827333,0.291692339032737,0.770521867193571,0.876697819009397,"YDR169C"
40.5671301721429,0.038645458092442,0.239684908705832,0.161234423565115,0.871908769711941,0.938444294580787,"YDR115W"
28.8228730677546,0.2169188242591,0.291108164717565,0.745148541160143,0.45618192725358,0.664556005503089,"YDL232W"
2.84772582320281,-1.17145763251412,0.993947433238104,-1.17859113403786,0.238561023717468,0.452992412275339,"YDL152W"
248.60239314736,-0.327867447042254,0.0995776312929267,-3.29258130350348,0.000992721903993764,0.00660529525764135,"YDR432W"
3.3211779266174,-1.01482967990337,0.867836607321354,-1.16937874173772,0.242251070862854,0.455850977480826,"YDL114W-A"
25.0405217057531,0.619112915791103,0.320825477147681,1.92974984809612,0.0536378402710273,0.16185559894573,"YDR410C"
2.3330185911665,-0.169498267630119,1.05815827697925,-0.160182338802839,0.872737441342079,0.938771926867531,"YDR464C-A"
